C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_46_806.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_46_806.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_46_806.jpg, 0, 0, 0, 7.930924E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_46_909.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_46_909.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_46_909.jpg, 0, 0, 0, 7.818258E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_47_009.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_47_009.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_47_009.jpg, 0, 0, 0, 8.246164E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_47_111.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_47_111.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_47_111.jpg, 0, 0, 0, 7.965145E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_47_211.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_47_211.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_47_211.jpg, 0, 0, 0, 8.126506E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_47_313.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_47_313.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_47_313.jpg, 0, 0, 0, 7.808574E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_47_416.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_47_416.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_47_416.jpg, 0, 0, 0, 8.018382E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_47_515.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_47_515.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_47_515.jpg, 0, 0, 0, 8.078711E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_47_615.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_47_615.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_47_615.jpg, 0, 0, 0, 8.001787E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_47_718.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_47_718.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_47_718.jpg, 0, 0, 0, 7.820864E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_47_820.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_47_820.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_47_820.jpg, 0, 0, 0, 7.963723E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_47_925.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_47_925.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_47_925.jpg, 0, 0, 0, 7.889337E-05
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_48_028.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_48_028.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_48_028.jpg, 0, 0.06976954, 0, 0.04075273
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_48_127.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_48_127.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_48_127.jpg, 0, 0.1812967, 0, 0.269617
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_48_233.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_48_233.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_48_233.jpg, 0, 0, 0, 0.2858913
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_48_335.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_48_335.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_48_335.jpg, 0, 0, 0, 0.2826524
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_48_435.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_48_435.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_48_435.jpg, 0, 0, 0, 0.2794459
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_48_537.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_48_537.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_48_537.jpg, 0, 0, 0, 0.276272
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_48_642.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_48_642.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_48_642.jpg, 0, 0, 0, 0.27313
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_48_745.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_48_745.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_48_745.jpg, 0, 0.05977841, 0, 0.304359
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_48_848.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_48_848.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_48_848.jpg, 0, 0.3570669, 0, 0.5446368
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_48_950.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_48_950.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_48_950.jpg, 0, 0.5424122, 0, 1.173676
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_49_058.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_49_058.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_49_058.jpg, -0.2888441, 0.2535681, 0, 1.630938
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_49_161.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_49_161.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_49_161.jpg, -0.01350403, 0, 0, 1.672377
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_49_263.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_49_263.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_49_263.jpg, 0, 0, 0, 1.655501
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_49_367.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_49_367.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_49_367.jpg, 0, 0, 0, 1.638898
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_49_470.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_49_470.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_49_470.jpg, 0, 0.1509998, 0, 1.690436
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_49_573.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_49_573.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_49_573.jpg, 0, 0.1914242, 0, 1.935287
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_49_677.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_49_677.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_49_677.jpg, 0, 0, 0, 1.994577
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_49_781.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_49_781.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_49_781.jpg, -0.2558829, 0, 0, 1.97004
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_49_881.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_49_881.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_49_881.jpg, -0.2988067, 0, 0, 1.943642
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_49_982.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_49_982.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_49_982.jpg, 0, 0.2690088, 0, 2.132465
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_50_085.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_50_085.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_50_085.jpg, 0, 0, 0, 2.250483
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_50_189.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_50_189.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_50_189.jpg, 0, 0.08474199, 0, 2.283384
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_50_290.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_50_290.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_50_290.jpg, 0, 0.1888997, 0, 2.468318
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_50_393.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_50_393.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_50_393.jpg, 0, 0.06151353, 0, 2.525968
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_50_552.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_50_552.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_50_552.jpg, -0.4448312, 0, 0, 2.461121
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_50_645.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_50_645.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_50_645.jpg, -0.756976, 0, 0, 2.40716
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_50_746.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_50_746.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_50_746.jpg, -0.4558415, 0, 0, 2.390696
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_50_847.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_50_847.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_50_847.jpg, -0.7474481, 0, 0, 2.349189
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_50_948.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_50_948.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_50_948.jpg, -0.7832607, 0, 0, 2.305262
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_51_052.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_51_052.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_51_052.jpg, -0.4850394, 0, 0, 2.293002
C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\center_2018_11_03_16_13_51_156.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\left_2018_11_03_16_13_51_156.jpg, C:\Users\yluo0203\Desktop\Sim-Data\Data\IMG\right_2018_11_03_16_13_51_156.jpg, -0.1729526, 0, 0, 2.273761
